radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
GSM,414,1,300,17403,96.133804321289,16.855087280273,1000,0,MPT,Hlaing
GSM,414,1,304,16403,96.125564575195,16.84684753418,1000,0,MPT,Hlaing
GSM,414,1,304,16213,96.125564575195,16.84684753418,1000,0,MPT,Hlaing
GSM,414,1,303,17593,96.181869,16.805305,1000,0,MPT,Tamwe
GSM,414,1,304,19592,96.12419128418,16.850967407227,1000,0,MPT,Hlaing
GSM,414,1,303,17981,96.180725,16.797867,1025,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17051,96.184845,16.807709,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,305,16132,96.147288,16.805025,1000,0,MPT,Bahan
GSM,414,1,300,17402,96.133804321289,16.855087280273,1000,0,MPT,Hlaing
GSM,414,1,305,16131,96.147787,16.806398,1000,0,MPT,Bahan
GSM,414,1,303,17052,96.182213,16.807709,1000,0,MPT,Tamwe
GSM,414,1,303,17653,96.183929,16.810455,1000,0,MPT,Tamwe
GSM,414,1,303,17591,96.183792,16.806198,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,300,17401,96.134262,16.859207,1000,0,MPT,Mayangone
GSM,414,1,303,17651,96.185597,16.807414,1000,0,MPT,Dawbon
GSM,414,1,304,12012,96.125564575195,16.849594116211,1000,0,MPT,Hlaing
GSM,414,1,300,53102,96.133804,16.856461,1000,0,MPT,Hlaing
GSM,414,1,305,16133,96.144028,16.802902,1000,0,MPT,Bahan
GSM,414,1,308,17771,96.184616088867,16.812515258789,1000,0,MPT,Tamwe
UMTS,414,1,353,2701283,96.177749633789,16.809768676758,1000,0,MPT,Tamwe
UMTS,414,1,352,2041649,96.110458374023,16.860580444336,1000,0,MPT,Mayangone
UMTS,414,1,353,2733871,96.177749633789,16.809768676758,1000,0,MPT,Tamwe
UMTS,414,1,353,2704197,96.183243,16.809082,1000,0,MPT,Tamwe
UMTS,414,1,353,2704004,96.192856,16.814499,1000,0,MPT,Thingangyun
GSM,414,1,301,12562,96.115951538086,16.893539428711,1000,0,MPT,Insein
GSM,414,1,301,12451,96.118011,16.89148,1000,0,MPT,Insein
GSM,414,1,301,12453,96.115951538086,16.892166137695,1000,0,MPT,Insein
GSM,414,1,301,12452,96.118698,16.891708,1000,0,MPT,Insein
UMTS,414,1,358,2894915,96.117935,16.892471,1000,0,MPT,Insein
UMTS,414,1,357,2768938,96.135177612305,16.838607788086,1000,0,MPT,Mayangone
UMTS,414,1,357,2770016,96.145248,16.793289,1000,0,MPT,Dagon
UMTS,414,1,357,2769526,96.133804321289,16.790542602539,1000,0,MPT,Dagon
UMTS,414,1,357,2043571,96.135177612305,16.842727661133,1000,0,MPT,Hlaing
UMTS,414,1,357,2044892,96.133804321289,16.835861206055,1000,0,MPT,Kamaryut
UMTS,414,1,352,2041757,96.100845336914,16.879806518555,1000,0,MPT,Insein
UMTS,414,1,358,2893956,96.12999,16.887894,1000,0,MPT,Insein
UMTS,414,1,353,2701252,96.199722,16.836205,1000,0,MPT,Thingangyun
UMTS,414,1,358,2893819,96.152344,16.867447,1000,0,MPT,Mayangone
UMTS,414,1,358,2893678,96.161270141602,16.861953735352,1000,0,MPT,Mayangone
UMTS,414,1,358,2893939,96.147537231445,16.874313354492,1000,0,MPT,Mayangone
UMTS,414,1,358,2893745,96.147537231445,16.874313354492,1000,0,MPT,Mayangone
UMTS,414,1,358,2898128,96.153717,16.866074,1000,0,MPT,Mayangone
UMTS,414,1,358,2894738,96.161270141602,16.861953735352,1000,0,MPT,Mayangone
UMTS,414,1,353,2703998,96.190521,16.812378,1000,0,MPT,Thingangyun
UMTS,414,1,354,2704637,96.213455200195,16.790542602539,1000,0,MPT,Thaketa
UMTS,414,1,354,2703177,96.205215454102,16.789169311523,1000,0,MPT,Thaketa
UMTS,414,1,354,2699947,96.203842163086,16.785049438477,1000,0,MPT,Thaketa
UMTS,414,1,354,2701047,96.203842163086,16.78092956543,1000,0,MPT,Thaketa
UMTS,414,1,354,2699938,96.206588745117,16.791915893555,1000,0,MPT,Thaketa
UMTS,414,1,354,2699948,96.203842163086,16.783676147461,1000,0,MPT,Thaketa
UMTS,414,1,356,2769514,96.195602416992,16.776809692383,1000,0,MPT,Dawbon
UMTS,414,1,354,2769514,96.198348999023,16.775436401367,1000,0,MPT,Dawbon
UMTS,414,1,356,2769515,96.194229125977,16.778182983398,1000,0,MPT,Dawbon
UMTS,414,1,352,2041653,96.106338500977,16.864700317383,1000,0,MPT,Mayangone
UMTS,414,1,352,2042874,96.106338500977,16.864700317383,1000,0,MPT,Mayangone
UMTS,414,1,352,2042683,96.107712,16.86058,1000,0,MPT,Mayangone
GSM,414,1,305,53331,96.166763,16.768112,1000,0,MPT,Botahtaung
GSM,414,1,307,14163,96.162643432617,17.205276489258,1000,0,MPT,Hlegu
GSM,414,1,305,19452,96.155548,16.779556,1000,0,MPT,Pabedan
GSM,414,1,307,14183,96.162643432617,17.205276489258,1000,0,MPT,Hlegu
GSM,414,1,305,18043,96.168137,16.784543,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,308,19873,96.166763,16.767197,1000,0,MPT,Botahtaung
GSM,414,1,305,18283,96.162643,16.767883,1000,0,MPT,Lanmadaw
UMTS,414,1,354,2706859,96.26838684082,16.640853881836,1000,0,MPT,Kyauktan
UMTS,414,1,354,2740197,96.265640258789,16.640853881836,1000,0,MPT,Kyauktan
UMTS,414,1,354,2740200,96.267013549805,16.640853881836,1000,0,MPT,Kyauktan
UMTS,414,1,354,2706862,96.267013549805,16.640853881836,1000,0,MPT,Kyauktan
GSM,414,1,302,11042,96.15818,16.847878,1000,0,MPT,Mayangone
GSM,414,1,302,53113,96.164322,16.846085,1000,0,MPT,Yankin
GSM,414,1,302,53643,96.158352,16.846676,1000,0,MPT,Yankin
GSM,414,1,302,16103,96.168137,16.839294,1000,0,MPT,Yankin
GSM,414,1,302,11041,96.158961,16.84897,1000,0,MPT,Mayangone
GSM,414,1,302,16101,96.170197,16.841354,1000,0,MPT,Yankin
UMTS,414,1,358,2900238,96.152115,16.846848,1000,0,MPT,Mayangone
UMTS,414,1,358,2893927,96.120071411133,16.90315246582,1000,0,MPT,Insein
GSM,414,1,306,10401,96.087112426758,16.855087280273,1000,0,MPT,Hlaingtharya (East)
GSM,414,1,306,12033,96.087112426758,16.855087280273,1000,0,MPT,Hlaingtharya (East)
GSM,414,1,303,53742,96.18187,16.796722,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17892,96.177578,16.793804,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,300,11242,96.087112426758,16.855087280273,1000,0,MPT,Hlaingtharya (East)
GSM,414,1,303,53621,96.180496,16.797867,1000,0,MPT,Tamwe
GSM,414,1,303,17562,96.185303,16.794205,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17563,96.185989,16.796624,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,306,12031,96.087112426758,16.855087280273,1000,0,MPT,Hlaingtharya (East)
GSM,414,1,303,53943,96.18187,16.792603,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,300,10162,96.087112426758,16.855087280273,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,353,2702841,96.19010925293,16.830368041992,1000,0,MPT,Thingangyun
UMTS,414,1,351,2043751,96.069259643555,16.974563598633,1000,0,MPT,Shwepyithar
UMTS,414,1,351,2043748,96.069259643555,16.974563598633,1000,0,MPT,Shwepyithar
UMTS,414,1,358,2893936,96.147537231445,16.874313354492,1000,0,MPT,Mayangone
UMTS,414,1,353,2703163,96.181869506836,16.807022094727,1000,0,MPT,Tamwe
UMTS,414,1,357,2807233,96.147194,16.825218,1000,0,MPT,Bahan
UMTS,414,1,353,2704001,96.192856,16.814804,1000,0,MPT,Thingangyun
UMTS,414,1,353,2704762,96.186676,16.818695,1000,0,MPT,Thingangyun
UMTS,414,1,353,2732414,96.172256469727,16.811141967773,1000,0,MPT,Tamwe
UMTS,414,1,353,2740832,96.175003051758,16.820755004883,1000,0,MPT,Tamwe
UMTS,414,1,358,2893855,96.155776977539,16.88117980957,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2893656,96.150283813477,16.892166137695,1000,0,MPT,Mayangone
UMTS,414,1,358,2894877,96.139297,16.873627,1000,0,MPT,Mayangone
UMTS,414,1,358,2893856,96.155776977539,16.878433227539,1000,0,MPT,North Okkalapa
UMTS,414,1,352,2042273,96.118698120117,16.860580444336,1000,0,MPT,Mayangone
UMTS,414,1,358,2893626,96.133457,16.897981,1000,0,MPT,Mingaladon
UMTS,414,1,352,2042267,96.120071411133,16.860580444336,1000,0,MPT,Mayangone
UMTS,414,1,358,2894591,96.158524,16.874313,1000,0,MPT,North Okkalapa
UMTS,414,1,353,2705064,96.18187,16.821098,1000,0,MPT,Tamwe
UMTS,414,1,357,2767770,96.133347,16.811142,1000,0,MPT,Sanchaung
UMTS,414,1,358,2893935,96.136894,16.878777,1000,0,MPT,Mayangone
UMTS,414,1,358,2894036,96.14616394043,16.900405883789,1000,0,MPT,Mingaladon
UMTS,414,1,358,2893821,96.160583,16.867447,1000,0,MPT,Mayangone
UMTS,414,1,357,2771459,96.132431030273,16.807022094727,1000,0,MPT,Sanchaung
UMTS,414,1,357,2769900,96.132431030273,16.808395385742,1000,0,MPT,Sanchaung
UMTS,414,1,358,2894385,96.154404,16.88736,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2894035,96.144790649414,16.901779174805,1000,0,MPT,Mingaladon
UMTS,414,1,358,2894042,96.148910522461,16.897659301758,1000,0,MPT,Mingaladon
UMTS,414,1,353,2701905,96.179122924805,16.828994750977,1000,0,MPT,Thingangyun
UMTS,414,1,353,2704450,96.173072,16.815262,1000,0,MPT,Tamwe
UMTS,414,1,353,2704884,96.177749633789,16.834487915039,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2903213,96.16813659668,16.849594116211,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2893961,96.131058,16.894913,1000,0,MPT,Mingaladon
UMTS,414,1,354,2705870,96.267013549805,16.677932739258,1000,0,MPT,Kyauktan
UMTS,414,1,354,2706411,96.267013549805,16.677932739258,1000,0,MPT,Kyauktan
UMTS,414,1,353,2704447,96.173397,16.815262,1000,0,MPT,Tamwe
UMTS,414,1,356,2787980,96.17157,16.769943,1000,0,MPT,Botahtaung
UMTS,414,1,353,2701334,96.164016723633,16.828994750977,1000,0,MPT,Yankin
GSM,414,1,304,18343,96.124191,16.825562,1000,0,MPT,Kamaryut
GSM,414,1,304,16741,96.122818,16.825218,1000,0,MPT,Kamaryut
GSM,414,1,304,16913,96.12236,16.828995,1000,0,MPT,Kamaryut
GSM,414,1,304,16912,96.122131,16.823502,1000,0,MPT,Kamaryut
UMTS,414,1,352,2049750,96.115951538086,16.841354370117,1000,0,MPT,Hlaing
UMTS,414,1,355,2740441,96.225814819336,16.775436401367,1000,0,MPT,Thanlyin
UMTS,414,1,353,2705040,96.194229,16.832428,1000,0,MPT,Thingangyun
UMTS,414,1,353,2704995,96.155776977539,16.838607788086,1000,0,MPT,Mayangone
GSM,414,1,305,18621,96.175003,16.777267,1000,0,MPT,Pazundaung
GSM,414,1,305,17193,96.174004,16.782178,1000,0,MPT,Pazundaung
GSM,414,1,305,17483,96.177063,16.77887,1000,0,MPT,Pazundaung
UMTS,414,1,352,2044050,96.118698120117,16.85920715332,1000,0,MPT,Mayangone
UMTS,414,1,356,2767184,96.142044067383,16.785049438477,1000,0,MPT,Dagon
UMTS,414,1,357,2770014,96.141357,16.792603,1000,0,MPT,Dagon
UMTS,414,1,352,2041819,96.126937866211,16.848220825195,1000,0,MPT,Hlaing
UMTS,414,1,357,2699588,96.162643432617,16.811141967773,1000,0,MPT,Bahan
UMTS,414,1,352,2041825,96.126937866211,16.848220825195,1000,0,MPT,Hlaing
UMTS,414,1,357,2699587,96.162643432617,16.811141967773,1000,0,MPT,Bahan
UMTS,414,1,357,2699589,96.161270141602,16.809768676758,1000,0,MPT,Bahan
UMTS,414,1,357,2770813,96.131607,16.831192,1000,0,MPT,Kamaryut
UMTS,414,1,351,2044762,96.052780151367,16.923751831055,1000,0,MPT,Htantabin
UMTS,414,1,360,2084914,96.10221862793,16.933364868164,1000,0,MPT,Insein
UMTS,414,1,351,2044681,96.076126098633,16.926498413086,1000,0,MPT,Insein
UMTS,414,1,351,2051672,96.015701293945,16.94709777832,1000,0,MPT,Htantabin
UMTS,414,1,351,2043167,96.02668762207,16.940231323242,1000,0,MPT,Htantabin
UMTS,414,1,351,2041699,96.091232299805,16.933364868164,1000,0,MPT,Insein
UMTS,414,1,351,2041698,96.096725463867,16.933364868164,1000,0,MPT,Insein
UMTS,414,1,351,2044651,96.065139770508,16.921005249023,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,351,2044287,96.050033569336,16.926498413086,1000,0,MPT,Htantabin
UMTS,414,1,351,2044682,96.072006225586,16.923751831055,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,351,2052142,96.01432800293,16.945724487305,1000,0,MPT,Htantabin
UMTS,414,1,351,2041697,96.096725463867,16.933364868164,1000,0,MPT,Insein
UMTS,414,1,351,2041702,96.085739135742,16.931991577148,1000,0,MPT,Insein
UMTS,414,1,351,2044292,96.012954711914,16.945724487305,1000,0,MPT,Htantabin
UMTS,414,1,360,2894343,96.107711791992,16.931991577148,1000,0,MPT,Insein
UMTS,414,1,358,2901052,96.184616,16.840897,1000,0,MPT,South Okkalapa
UMTS,414,1,351,2044652,96.054153442383,16.922378540039,1000,0,MPT,Htantabin
UMTS,414,1,351,2044289,96.033554077148,16.936111450195,1000,0,MPT,Htantabin
UMTS,414,1,353,2740829,96.175461,16.820755,1000,0,MPT,Tamwe
UMTS,414,1,353,2705039,96.19010925293,16.828994750977,1000,0,MPT,Thingangyun
UMTS,414,1,351,2052139,96.028060913086,16.940231323242,1000,0,MPT,Htantabin
UMTS,414,1,351,2044759,96.047286987305,16.927871704102,1000,0,MPT,Htantabin
UMTS,414,1,353,2734720,96.164016723633,16.828994750977,1000,0,MPT,Yankin
UMTS,414,1,357,2768935,96.134589,16.837823,1000,0,MPT,Kamaryut
UMTS,414,1,357,2768941,96.135178,16.838608,1000,0,MPT,Mayangone
UMTS,414,1,353,2705043,96.193837,16.831741,1000,0,MPT,Thingangyun
UMTS,414,1,353,2703945,96.165390014648,16.830368041992,1000,0,MPT,Yankin
UMTS,414,1,353,2701328,96.164016723633,16.828994750977,1000,0,MPT,Yankin
UMTS,414,1,353,2740061,96.176376342773,16.83723449707,1000,0,MPT,South Okkalapa
UMTS,414,1,353,2740064,96.176376342773,16.835861206055,1000,0,MPT,South Okkalapa
UMTS,414,1,357,2769125,96.135177612305,16.798782348633,1000,0,MPT,Dagon
UMTS,414,1,357,2771434,96.135521,16.799812,1000,0,MPT,Sanchaung
UMTS,414,1,358,2938480,96.180496,16.864014,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,353,2704455,96.169509887695,16.81526184082,1000,0,MPT,Tamwe
UMTS,414,1,353,2705313,96.201095581055,16.838607788086,1000,0,MPT,Thingangyun
UMTS,414,1,358,2899392,96.131744,16.926498,1000,0,MPT,Mingaladon
UMTS,414,1,360,2896053,96.125565,16.97422,1000,0,MPT,Mingaladon
UMTS,414,1,358,2893633,96.129684448242,16.907272338867,1000,0,MPT,Mingaladon
UMTS,414,1,352,2041815,96.111831665039,16.844100952148,1000,0,MPT,Hlaing
UMTS,414,1,358,2894921,96.11784,16.892681,1000,0,MPT,Insein
UMTS,414,1,352,2042747,96.112175,16.890793,1000,0,MPT,Insein
UMTS,414,1,352,2047387,96.111145,16.890106,1000,0,MPT,Insein
UMTS,414,1,357,2772617,96.12419128418,16.804275512695,1000,0,MPT,Kyeemyindaing
UMTS,414,1,351,2043179,96.082992553711,16.959457397461,1000,0,MPT,Shwepyithar
UMTS,414,1,360,2896082,96.134333,16.9958,1024,0,MPT,Mingaladon
UMTS,414,1,351,2044694,96.098098754883,16.958084106445,1000,0,MPT,Shwepyithar
UMTS,414,1,352,2045051,96.111831665039,16.841354370117,1000,0,MPT,Hlaing
UMTS,414,1,358,2893932,96.122818,16.896629,1000,0,MPT,Mingaladon
UMTS,414,1,352,2045055,96.111145,16.848907,1000,0,MPT,Hlaing
UMTS,414,1,360,2894330,96.126937866211,16.951217651367,1000,0,MPT,Mingaladon
UMTS,414,1,358,2894033,96.131973,16.910934,1000,0,MPT,Mingaladon
UMTS,414,1,358,2894023,96.131058,16.928787,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042493,96.098098754883,16.958084106445,1000,0,MPT,Shwepyithar
UMTS,414,1,360,2896051,96.128311,16.986099,1000,0,MPT,Mingaladon
UMTS,414,1,360,2897093,96.126938,16.958084,1000,0,MPT,Mingaladon
UMTS,414,1,360,2903423,96.129684,16.939545,1000,0,MPT,Mingaladon
UMTS,414,1,360,2894339,96.117324829102,16.929244995117,1000,0,MPT,Mingaladon
UMTS,414,1,352,2047388,96.105652,16.888046,1000,0,MPT,Insein
UMTS,414,1,357,2765840,96.122817993164,16.822128295898,1000,0,MPT,Kamaryut
UMTS,414,1,351,2052151,96.078872680664,16.95671081543,1000,0,MPT,Shwepyithar
UMTS,414,1,352,2050314,96.11457824707,16.833114624023,1000,0,MPT,Hlaing
UMTS,414,1,351,2042491,96.08024597168,16.95671081543,1000,0,MPT,Shwepyithar
UMTS,414,1,358,2894022,96.13472,16.916885,1000,0,MPT,Mingaladon
UMTS,414,1,360,2897087,96.126938,16.961517,1000,0,MPT,Mingaladon
UMTS,414,1,351,2085705,96.10221862793,16.941604614258,1000,0,MPT,Shwepyithar
UMTS,414,1,351,2084907,96.10221862793,16.93473815918,1000,0,MPT,Insein
UMTS,414,1,351,2052082,96.08024597168,16.958084106445,1000,0,MPT,Shwepyithar
UMTS,414,1,360,2893771,96.129684,16.937485,1000,0,MPT,Mingaladon
UMTS,414,1,351,2044743,96.10221862793,16.94709777832,1000,0,MPT,Shwepyithar
UMTS,414,1,357,2772616,96.126937866211,16.804275512695,1000,0,MPT,Sanchaung
UMTS,414,1,360,2894329,96.126937866211,16.951217651367,1000,0,MPT,Mingaladon
UMTS,414,1,353,2699589,96.159896850586,16.809768676758,1000,0,MPT,Bahan
UMTS,414,1,351,2042495,96.085739135742,16.958084106445,1000,0,MPT,Shwepyithar
UMTS,414,1,351,2044693,96.093978881836,16.960830688477,1000,0,MPT,Shwepyithar
UMTS,414,1,352,2048540,96.105652,16.872253,1000,0,MPT,Insein
UMTS,414,1,351,2051420,96.078872680664,16.95671081543,1000,0,MPT,Shwepyithar
UMTS,414,1,352,2041655,96.109085083008,16.857833862305,1000,0,MPT,Mayangone
UMTS,414,1,360,2897102,96.134032,16.945267,6793,0,MPT,Mingaladon
UMTS,414,1,360,2896083,96.128311,17.008209,1000,0,MPT,Mingaladon
UMTS,414,1,360,2897090,96.126937866211,16.962203979492,1000,0,MPT,Mingaladon
UMTS,414,1,357,2769877,96.128311157227,16.826248168945,1000,0,MPT,Kamaryut
UMTS,414,1,357,2771679,96.132431030273,16.819381713867,1000,0,MPT,Kamaryut
UMTS,414,1,357,2770818,96.128311157227,16.826248168945,1000,0,MPT,Kamaryut
UMTS,414,1,357,2765800,96.131842,16.822521,1000,0,MPT,Kamaryut
UMTS,414,1,357,2771223,96.127625,16.826248,1000,0,MPT,Kamaryut
UMTS,414,1,353,2704979,96.164016723633,16.828994750977,1000,0,MPT,Yankin
GSM,414,1,303,16051,96.18956,16.816086,1000,0,MPT,Thingangyun
UMTS,414,1,353,2704374,96.192855834961,16.81526184082,1000,0,MPT,Thingangyun
UMTS,414,1,354,2704019,96.250534057617,16.77131652832,1000,0,MPT,Thanlyin
UMTS,414,1,354,2699888,96.262893676758,16.738357543945,1000,0,MPT,Thanlyin
UMTS,414,1,353,2741561,96.210022,16.824875,1000,0,MPT,Thingangyun
UMTS,414,1,354,2703172,96.264266967773,16.742477416992,1000,0,MPT,Thanlyin
UMTS,414,1,356,2768078,96.18049621582,16.774063110352,1000,0,MPT,Pazundaung
UMTS,414,1,356,2769518,96.19010925293,16.78092956543,1000,0,MPT,Thaketa
UMTS,414,1,355,2705072,96.195602416992,16.796035766602,1000,0,MPT,Thaketa
UMTS,414,1,354,2699071,96.253280639648,16.735610961914,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706322,96.260147094727,16.753463745117,1000,0,MPT,Thanlyin
UMTS,414,1,354,2707122,96.264266967773,16.746597290039,1000,0,MPT,Thanlyin
UMTS,414,1,354,2703958,96.24641418457,16.779556274414,1000,0,MPT,Thanlyin
UMTS,414,1,354,2703175,96.265640258789,16.745223999023,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706760,96.257400512695,16.735610961914,1000,0,MPT,Thanlyin
UMTS,414,1,354,2699339,96.228561401367,16.797409057617,1000,0,MPT,Thaketa
UMTS,414,1,355,2703341,96.196975708008,16.801528930664,1000,0,MPT,Thaketa
UMTS,414,1,355,2699827,96.217575073242,16.811141967773,1000,0,MPT,Thaketa
UMTS,414,1,354,2699068,96.251907348633,16.735610961914,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706765,96.239547729492,16.708145141602,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706532,96.245040893555,16.719131469727,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706762,96.24641418457,16.719131469727,1000,0,MPT,Thanlyin
UMTS,414,1,353,2703997,96.196976,16.817734,1000,0,MPT,Thingangyun
UMTS,414,1,354,2703169,96.262893676758,16.741104125977,1000,0,MPT,Thanlyin
UMTS,414,1,354,2707118,96.262893676758,16.735610961914,1000,0,MPT,Thanlyin
UMTS,414,1,353,2704768,96.201096,16.820068,1000,0,MPT,Thingangyun
UMTS,414,1,356,2766646,96.19010925293,16.78092956543,1000,0,MPT,Thaketa
UMTS,414,1,355,2707253,96.217575073242,16.811141967773,1000,0,MPT,Thaketa
UMTS,414,1,353,2741558,96.210708618164,16.82487487793,1000,0,MPT,Thingangyun
UMTS,414,1,354,2706529,96.245040893555,16.719131469727,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706759,96.236801147461,16.702651977539,1000,0,MPT,Thanlyin
UMTS,414,1,354,2703965,96.239547729492,16.779556274414,1000,0,MPT,Thanlyin
UMTS,414,1,354,2704559,96.246414,16.773377,1023,0,MPT,Thanlyin
UMTS,414,1,356,2766649,96.19010925293,16.78092956543,1000,0,MPT,Thaketa
UMTS,414,1,355,2703450,96.194229125977,16.79328918457,1000,0,MPT,Thaketa
UMTS,414,1,354,2706415,96.239548,16.690979,1000,0,MPT,Thanlyin
UMTS,414,1,354,2699074,96.245040893555,16.724624633789,1000,0,MPT,Thanlyin
UMTS,414,1,354,2740379,96.249160766602,16.774063110352,1000,0,MPT,Thanlyin
UMTS,414,1,354,2704558,96.25602722168,16.757583618164,1000,0,MPT,Thanlyin
UMTS,414,1,354,2707119,96.265640258789,16.745223999023,1000,0,MPT,Thanlyin
UMTS,414,1,354,2704641,96.206588745117,16.791915893555,1000,0,MPT,Thaketa
UMTS,414,1,354,2703964,96.247787475586,16.778182983398,1000,0,MPT,Thanlyin
UMTS,414,1,354,2740377,96.249160766602,16.776809692383,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706535,96.243667602539,16.716384887695,1000,0,MPT,Thanlyin
UMTS,414,1,356,2768978,96.185989379883,16.782302856445,1000,0,MPT,Dawbon
UMTS,414,1,354,2740383,96.249160766602,16.776809692383,1000,0,MPT,Thanlyin
UMTS,414,1,355,2705070,96.195602416992,16.797409057617,1000,0,MPT,Dawbon
UMTS,414,1,353,2704770,96.209679,16.823502,1000,0,MPT,Thingangyun
UMTS,414,1,354,2740378,96.249160766602,16.775436401367,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706409,96.236801147461,16.69303894043,1000,0,MPT,Thanlyin
UMTS,414,1,354,2706412,96.243667602539,16.698532104492,1000,0,MPT,Thanlyin
UMTS,414,1,356,2769517,96.195602416992,16.776809692383,1000,0,MPT,Dawbon
UMTS,414,1,353,2701249,96.199722290039,16.835861206055,1000,0,MPT,Thingangyun
UMTS,414,1,358,2898031,96.162643432617,16.850967407227,1000,0,MPT,Yankin
UMTS,414,1,358,2903252,96.177749633789,16.861953735352,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2894862,96.175003051758,16.85920715332,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2893602,96.178436,16.86264,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2938483,96.179122924805,16.863327026367,1000,0,MPT,South Okkalapa
UMTS,414,1,353,2702885,96.155776977539,16.83723449707,1000,0,MPT,Mayangone
UMTS,414,1,358,2893852,96.169509887695,16.855087280273,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2893682,96.15852355957,16.848220825195,1000,0,MPT,Mayangone
UMTS,414,1,358,2902031,96.173629760742,16.856460571289,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2899623,96.177749633789,16.861953735352,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2898141,96.170883178711,16.856460571289,1000,0,MPT,South Okkalapa
UMTS,414,1,357,2701134,96.154403686523,16.822128295898,1000,0,MPT,Bahan
UMTS,414,1,358,2898142,96.166763,16.853256,1000,0,MPT,South Okkalapa
UMTS,414,1,357,2769003,96.146851,16.795692,1000,0,MPT,Dagon
UMTS,414,1,356,2766391,96.153030395508,16.796035766602,1000,0,MPT,Dagon
UMTS,414,1,356,2766390,96.153717,16.796036,1000,0,MPT,Dagon
UMTS,414,1,356,2766385,96.151657104492,16.796035766602,1000,0,MPT,Bahan
UMTS,414,1,357,2807059,96.146643,16.798834,1000,0,MPT,Dagon
UMTS,414,1,357,2767643,96.148911,16.795349,1000,0,MPT,Dagon
UMTS,414,1,356,2766384,96.154403686523,16.796035766602,1000,0,MPT,Dagon
UMTS,414,1,357,2807053,96.146539,16.798768,1000,0,MPT,Dagon
UMTS,414,1,357,2770015,96.143074,16.793976,1000,0,MPT,Dagon
UMTS,414,1,357,2807054,96.146164,16.796494,1000,0,MPT,Dagon
UMTS,414,1,357,2770021,96.140671,16.795212,1000,0,MPT,Dagon
GSM,414,1,304,10013,96.111831665039,16.844100952148,1000,0,MPT,Hlaing
UMTS,414,1,352,2045054,96.110458374023,16.842727661133,1000,0,MPT,Hlaing
UMTS,414,1,352,2045049,96.110458374023,16.849594116211,1000,0,MPT,Hlaing
UMTS,414,1,352,2043883,96.121445,16.861679,1000,0,MPT,Mayangone
